Time,CwndBytes
53.0343,5792
53.0343,6154
53.0837,6494
53.1017,6816
53.1812,7123
53.2052,7417
53.2847,7699
53.3087,7971
53.3822,8234
53.4062,8488
53.4797,8735
53.5037,8975
53.5771,9208
53.5892,9435
53.6072,9657
53.6806,9874
53.6927,10086
53.7107,10293
53.7841,10496
53.7962,10695
53.8142,10891
53.8816,11083
53.8936,11272
53.9117,11458
53.9791,11640
53.9911,11820
54.0092,11997
54.0766,12171
54.0886,12343
54.1006,12512
54.1126,12679
54.1801,12844
54.1921,13007
54.2041,13168
54.2161,13327
54.2836,13484
54.2956,13639
54.3076,13792
54.3196,13944
54.3811,14094
54.3931,14242
54.4051,14389
54.4171,14534
54.4786,14678
54.4906,14820
54.5026,14961
54.5146,15101
54.5266,15239
54.5821,15376
54.5941,15512
54.6061,15647
54.6181,15781
54.6301,15913
54.6856,16044
54.6976,16174
54.7096,16303
54.7216,16431
54.7336,16558
54.7891,16684
54.8011,16809
54.8131,16933
54.8251,17056
54.8371,17178
54.8866,17300
54.8986,17421
54.9106,17541
54.9226,17660
54.9346,17778
54.984,17895
54.9961,18012
55.0081,18128
55.0201,18243
55.0321,18357
55.0441,18471
55.0875,18584
55.0996,18696
55.1116,18808
55.1236,18919
55.1356,19029
55.1476,19139
55.191,19248
55.203,19356
55.2151,19464
55.2271,19571
55.2391,19678
55.2511,19784
55.2885,19889
55.3005,19994
55.3126,20098
55.3246,20202
55.3366,20305
55.3486,20408
55.386,20510
55.398,20612
55.41,20713
55.4221,20814
55.4341,20914
55.4461,21014
55.4581,21113
55.4895,21212
55.5015,21310
55.5135,21408
55.5256,21505
55.5556,18824
55.6111,18100
55.6171,17376
55.6231,16652
55.6412,15928
55.6472,15204
55.6532,13032
55.6592,12308
55.6652,11584
55.6846,10860
55.6906,8688
55.7507,8929
55.7941,9163
55.8121,9391
55.8482,9614
55.8976,9832
55.9156,10045
55.9517,10253
56.0011,10457
56.0191,10657
56.0552,10853
56.0985,11046
56.1166,11235
