Time,CwndBytes
53.0749,29602
53.0869,29672
53.0989,29742
53.1109,29812
53.1229,29882
53.135,29952
53.147,30022
53.159,30091
53.1891,28960
53.1951,30408
53.2011,31856
53.3032,31921
53.3152,31986
53.3272,32051
53.3392,32116
53.3512,32181
53.3633,32246
53.3753,32311
53.3873,32375
53.3993,32439
53.4113,32503
53.4233,32567
53.4354,32631
53.4474,32695
53.4594,32759
53.4714,32823
53.4834,32886
53.4954,32949
53.5074,33012
53.5195,33075
53.5315,33138
53.5435,33201
53.5555,33264
53.5675,33327
53.5795,33389
53.5916,33451
53.6036,33513
53.6156,33575
53.6276,33637
53.6396,33699
53.6516,33761
53.6637,33823
53.6757,33884
53.6877,33945
53.6997,34006
53.7117,34067
53.7358,31856
53.7418,30408
53.8679,30476
53.8799,30544
53.892,30612
53.904,30680
53.916,30748
53.928,30816
53.94,30884
53.952,30951
53.9641,31018
53.9761,31085
53.9881,31152
54.0001,31219
54.0121,31286
54.0241,31353
54.0362,31419
54.0482,31485
54.0602,31551
54.0722,31617
54.0842,31683
54.0962,31749
54.1082,31815
54.1203,31880
54.1323,31945
54.1443,32010
54.1563,32075
54.1683,32140
54.1803,32205
54.1924,32270
54.2044,32334
54.2164,32398
54.2284,32462
54.2404,32526
54.2524,32590
54.2645,32654
54.2765,32718
54.2885,32782
54.3005,32845
54.3125,32908
54.3245,32971
54.3366,33034
54.3486,33097
54.3606,33160
54.3726,33223
54.3846,33286
54.3966,33348
54.4086,33410
54.4207,33472
54.4327,33534
54.4447,33596
54.4567,33658
54.4687,33720
54.4807,33782
54.4928,33844
54.5048,33905
54.5168,33966
54.5288,34027
54.5408,34088
54.5528,34149
54.5649,34210
54.5769,34271
54.5889,34332
54.6009,34393
54.6129,34453
54.6249,34513
54.637,34573
54.649,34633
54.661,34693
54.673,34753
54.685,34813
54.697,34873
54.709,34933
54.7211,34993
54.7331,35052
54.7451,35111
54.7571,35170
54.7691,35229
54.7811,35288
54.7932,35347
54.8052,35406
54.8172,35465
54.8292,35524
54.8412,35583
54.8532,35641
54.8653,35699
54.8773,35757
54.8893,35815
54.9013,35873
54.9133,35931
54.9253,35989
54.9374,36047
54.9494,36105
54.9614,36163
54.9734,36220
54.9854,36277
54.9974,36334
55.0275,35571
55.0335,36389
55.0395,37208
55.0455,38026
55.0515,38845
55.0575,39663
55.0636,40482
55.0696,41300
55.0756,42118
55.0816,42937
55.0876,43755
55.0936,44574
55.0996,44259
55.1056,43944
55.1116,43629
55.1176,43315
55.1236,43000
55.1296,42685
55.1357,42370
55.1417,42055
55.1477,41741
55.1537,41426
55.1597,41111
55.1657,40796
55.1717,26064
55.1717,26144
55.1837,26224
55.1957,26303
55.2077,26382
55.2197,26461
55.2317,26540
55.2438,26619
55.2738,26064
55.4374,26144
55.4494,26224
55.4614,26303
55.4735,26382
55.4855,26461
55.4975,26540
55.5095,26619
55.5215,26697
55.5335,26775
55.5456,26853
55.5576,26931
55.5696,27008
55.5816,27085
55.5936,27162
55.6237,26064
55.6297,27512
55.6357,28960
55.6417,30408
55.6477,31856
55.7272,31921
55.7392,31986
55.7512,32051
55.7632,32116
55.7753,32181
55.7873,32246
55.7993,32311
55.8113,32375
55.8233,32439
55.8353,32503
55.8474,32567
55.8594,32631
55.8714,32695
55.8834,32759
55.8954,32823
55.9074,32886
55.9195,32949
55.9315,33012
55.9435,33075
55.9555,33138
55.9675,33201
55.9795,33264
55.9915,33327
56.0036,33389
56.0156,33451
56.0276,33513
56.0396,33575
56.0516,33637
56.0636,33699
56.0757,33761
56.0877,33823
56.0997,33884
56.1117,33945
56.1237,34006
56.1357,34067
56.1478,34128
56.1778,31856
56.1838,30408
56.31,30476
56.322,30544
56.334,30612
56.346,30680
56.358,30748
56.3701,30816
56.3821,30884
56.3941,30951
56.4061,31018
56.4181,31085
56.4301,31152
56.4421,31219
56.4542,31286
56.4662,31353
56.4782,31419
56.5023,30408
56.5083,31856
56.5143,33304
56.5203,34752
56.6224,34812
56.6344,34872
56.6464,34932
56.6584,34992
56.6705,35051
56.6825,35110
56.6945,35169
56.7065,35228
56.7185,35287
56.7305,35346
56.7425,35405
56.7546,35464
56.7666,35523
56.7786,35582
56.7906,35640
56.8026,35698
56.8146,35756
56.8267,35814
56.8387,35872
56.8507,35930
56.8627,35988
56.8747,36046
56.8867,36104
56.8988,36162
56.9108,36219
56.9228,36276
56.9348,36333
56.9468,36390
56.9588,36447
56.9709,36504
56.9829,36561
56.9949,36618
57.0069,36675
57.0189,36732
57.0309,36789
57.0429,36845
57.055,36901
57.067,36957
57.079,37013
57.091,37069
57.103,37125
57.115,37181
57.1271,37237
57.1511,35823
57.1571,36893
57.1631,37963
57.1692,39034
57.1752,40104
57.1812,41174
57.1872,42244
57.1932,43315
57.1992,44385
57.2052,45455
57.2112,46525
57.2172,47596
57.2232,47407
57.2292,47218
57.2352,47029
57.2413,46840
57.2473,46651
57.2533,46462
57.2593,46274
57.2653,46085
57.2713,45896
57.2773,45707
57.2833,45518
57.2893,45329
57.2953,28960
57.2953,29032
57.3073,29104
57.3193,29176
57.3313,29247
57.3433,29318
57.3554,29389
57.3674,29460
57.3794,29531
57.3914,29602
57.4034,29672
57.4154,29742
57.4455,27512
57.5596,27588
57.5717,27664
57.5837,27739
57.5957,27814
57.6077,27889
57.6197,27964
57.6317,28038
57.6437,28112
57.6558,28186
57.6678,28260
57.6798,28334
57.6918,28407
57.7038,28480
57.7158,28553
57.7279,28626
57.7399,28699
57.7519,28772
57.7639,28844
57.7759,28916
57.7879,28988
57.8,29060
57.812,29132
57.824,29203
57.836,29274
57.848,29345
57.86,29416
57.8721,29487
57.8841,29558
57.8961,29628
57.9081,29698
57.9201,29768
57.9321,29838
57.9441,29908
57.9562,29978
57.9682,30047
57.9802,30116
57.9922,30185
58.0042,30254
58.0162,30323
58.0283,30392
58.0403,30460
58.0523,30528
58.0643,30596
58.0763,30664
58.0883,30732
58.1004,30800
58.1124,30868
58.1244,30935
58.1364,31002
58.1484,31069
58.1604,31136
58.1725,31203
58.1845,31270
58.1965,31337
58.2085,31403
58.2205,31469
58.2325,31535
58.2445,31601
58.2566,31667
58.2686,31733
58.2806,31799
58.2926,31864
58.3046,31929
58.3166,31994
58.3287,32059
58.3407,32124
58.3527,32189
58.3647,32254
58.3767,32319
58.3887,32383
58.4008,32447
58.4128,32511
58.4248,32575
58.4368,32639
58.4488,32703
58.4608,32767
58.4729,32830
58.4849,32893
58.4969,32956
58.5089,33019
58.5209,33082
58.5329,33145
58.5449,33208
58.557,33271
58.569,33334
58.581,33396
58.593,33458
58.605,33520
58.617,33582
58.6291,33644
58.6411,33706
58.6531,33768
58.6651,33830
58.6771,33891
58.6891,33952
58.7012,34013
58.7132,34074
58.7252,34135
58.7372,34196
58.7492,34257
58.7612,34318
58.7733,34379
58.7853,34439
58.7973,34499
58.8093,34559
58.8213,34619
58.8333,34679
58.8453,34739
58.8574,34799
58.8694,34859
58.8814,34919
58.8934,34979
58.9054,35038
58.9174,35097
58.9295,35156
58.9415,35215
58.9535,35274
58.9655,35333
58.9775,35392
58.9895,35451
59.0016,35510
59.0136,35569
59.0256,35627
59.0376,35685
59.0496,35743
59.0616,35801
59.0737,35859
59.0857,35917
59.0977,35975
59.1097,36033
59.1217,36091
59.1337,36149
59.1457,36207
59.1578,36264
59.1698,36321
59.1818,36378
59.1938,36435
59.2058,36492
59.2178,36549
59.2299,36606
59.2419,36663
59.2539,36720
59.2659,36777
59.2779,36834
59.2899,36890
59.302,36946
59.314,37002
59.326,37058
59.338,37114
59.35,37170
59.362,37226
59.3741,37282
59.3861,37338
59.3981,37394
59.4101,37450
59.4221,37505
59.4341,37560
59.4461,37615
59.4582,37670
59.4702,37725
59.4822,37780
59.4942,37835
59.5062,37890
59.5182,37945
59.5303,38000
59.5423,38055
59.5543,38110
59.5663,38165
59.5783,38219
59.5903,38273
59.6024,38327
59.6144,38381
59.6264,38435
59.6384,38489
59.6504,38543
59.6624,38597
59.6745,38651
59.6865,38705
59.6985,38759
59.7105,38813
59.7225,38867
59.7345,38920
59.7465,38973
59.7586,39026
59.7706,39079
59.7826,39132
59.7946,39185
59.8066,39238
59.8186,39291
59.8307,39344
59.8427,39397
59.8547,39450
59.8667,39503
59.8787,39556
59.9088,38170
59.9148,38691
59.9208,39212
59.9268,39734
59.9328,40255
59.9388,40776
59.9449,41297
59.9509,41819
59.9569,42340
59.9629,42861
59.9689,43383
59.9749,43904
59.9809,44425
59.9869,43962
59.9929,43498
59.9989,43035
60.0049,42572
60.0109,42108
60.0169,41645
60.023,41182
60.029,40718
60.035,40255
60.041,39792
60.047,39328
60.053,38865
60.059,38401
60.065,24616
60.065,24701
60.077,24785
60.089,24869
60.101,24953
60.113,25037
60.1251,25120
60.1371,25203
60.1491,25286
60.1611,25368
60.1731,25450
60.2032,24616
60.3982,24701
60.4103,24785
60.4223,24869
60.4343,24953
60.4463,25037
60.4583,25120
60.4703,25203
60.4824,25286
60.4944,25368
60.5078,25450
60.5198,25532
60.5318,25614
60.5438,25695
60.5558,25776
60.5678,25857
60.5799,25938
60.5919,26018
60.6052,26098
60.6173,26178
60.6293,26258
60.6413,26337
60.6533,26416
60.6653,26495
60.6773,26574
60.6894,26652
60.7027,26730
60.7147,26808
60.7268,26886
60.7388,26963
60.7508,27040
60.7628,27117
60.7748,27194
60.7868,27271
60.7989,27347
60.8109,27423
60.8229,27499
60.8349,27575
60.8469,27651
60.8589,27726
60.871,27801
60.883,27876
60.895,27951
60.907,28026
60.919,28100
60.931,28174
60.9431,28248
60.9551,28322
60.9671,28396
60.9791,28469
60.9911,28542
61.0031,28615
61.0151,28688
61.0272,28761
61.0392,28833
61.0512,28905
61.0632,28977
61.0752,29049
61.0872,29121
61.0993,29192
61.1113,29263
61.1233,29334
61.1353,29405
61.1473,29476
61.1593,29547
61.1714,29617
61.1834,29687
61.1954,29757
61.2074,29827
61.2194,29897
61.2314,29967
61.2435,30036
61.2555,30105
61.2675,30174
61.2795,30243
61.2915,30312
61.3035,30381
61.3155,30450
61.3276,30518
61.3396,30586
61.3516,30654
61.3636,30722
61.3756,30790
61.3876,30858
61.3997,30925
61.4117,30992
61.4237,31059
61.4357,31126
61.4477,31193
61.4597,31260
61.4718,31327
61.4838,31393
61.4958,31459
61.5078,31525
61.5198,31591
61.5318,31657
61.5439,31723
61.5559,31789
61.5679,31854
61.5799,31919
61.5919,31984
61.6039,32049
61.6159,32114
61.628,32179
61.64,32244
61.652,32309
61.664,32373
61.676,32437
61.688,32501
61.7001,32565
61.7121,32629
61.7241,32693
61.7361,32757
61.7481,32821
61.7601,32884
61.7722,32947
61.7842,33010
61.7962,33073
61.8082,33136
61.8202,33199
61.8322,33262
61.8443,33325
61.8563,33387
61.8683,33449
61.8803,33511
61.8923,33573
61.9043,33635
61.9163,33697
61.9284,33759
61.9404,33821
61.9524,33882
61.9644,33943
61.9764,34004
61.9884,34065
62.0005,34126
62.0125,34187
62.0245,34248
62.0365,34309
62.0485,34370
62.0605,34431
62.0726,34491
62.0846,34551
62.1147,32753
62.1207,33649
62.1267,34546
62.1327,35442
62.1387,36338
62.1447,37235
62.1507,38131
62.1567,39028
62.1627,39924
62.1687,40820
62.1747,41717
62.1807,41441
62.1867,41165
62.1928,40889
62.1988,40613
62.2048,40338
62.2108,40062
62.2168,39786
62.2228,39510
62.2288,39234
62.2348,38959
62.2408,38683
62.2468,24616
62.2468,24701
62.2588,24785
62.2708,24869
62.2828,24953
62.2949,25037
62.3069,25120
62.3189,25203
62.3309,25286
62.3429,25368
62.3549,25450
62.3669,25532
62.379,25614
62.391,25695
62.4044,25776
62.4164,25857
62.4284,25938
62.4404,26018
62.4524,26098
62.4644,26178
62.4765,26258
62.4885,26337
62.5018,26416
62.5139,26495
62.5259,26574
62.5379,26652
62.5499,26730
62.5619,26808
62.5739,26886
62.586,26963
62.598,27040
62.61,27117
62.622,27194
62.634,27271
62.646,27347
62.6581,27423
62.6701,27499
62.6821,27575
62.6941,27651
62.7061,27726
62.7181,27801
62.7301,27876
62.7422,27951
62.7542,28026
62.7662,28100
62.7782,28174
62.7902,28248
62.8022,28322
62.8143,28396
62.8263,28469
62.8383,28542
62.8503,28615
62.8623,28688
62.8743,28761
62.8864,28833
62.8984,28905
62.9104,28977
62.9224,29049
62.9344,29121
62.9464,29192
62.9585,29263
62.9705,29334
62.9825,29405
62.9945,29476
63.0065,29547
63.0185,29617
63.0305,29687
63.0426,29757
63.0546,29827
63.0666,29897
63.0786,29967
63.0906,30036
63.1026,30105
63.1147,30174
63.1267,30243
63.1387,30312
63.1507,30381
63.1627,30450
63.1747,30518
63.1868,30586
63.1988,30654
63.2108,30722
63.2228,30790
63.2348,30858
63.2468,30925
63.2589,30992
63.2709,31059
63.2829,31126
63.2949,31193
63.3069,31260
63.3189,31327
63.3309,31393
63.343,31459
63.355,31525
63.367,31591
63.379,31657
